name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
OGeneral 1.1 Ton 4 Star Eco-Friendly Window AC (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71fgBwbLjlL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-Star-Eco-Friendly-Window-White/dp/B09B1RKDHD/ref=sr_1_439?qid=1679134261&s=kitchen&sr=1-439,5.0,2,,
"LG 1.5 Ton Super Convertible 5-in-1 Cooling DUAL Inverter 5 Star Split AC (Copper, MS-Q18KNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51Q5TvB6PgL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Cooling-Inverter-MS-Q18KNZA/dp/B08VDWHT1J/ref=sr_1_440?qid=1679134261&s=kitchen&sr=1-440,2.5,3,"₹43,990","₹66,990"
"Daikin 1.8 Ton 3 Star Inverter Split Ac (Copper, FTKL/RKL-60TV16U, White, Made In India)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hn7NHS3TL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-FTKL-RKL-60TV16U/dp/B08RP7DWNT/ref=sr_1_441?qid=1679134261&s=kitchen&sr=1-441,Get,Only 2 left in stock.,"₹59,979","₹72,900"
OGeneral 1.5 Ton 3 Star Split AC (ASGA18FUTD) (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51iXKv89hUL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-ASGA18FUTD-Split-Star-Conditioner/dp/B08B4VGX3G/ref=sr_1_442?qid=1679134261&s=kitchen&sr=1-442,4.0,3,"₹56,990","₹63,160"
Raptor Air Conditioner Motor 95 watt 910 RPM Window Unit RA 274,appliances,Air Conditioners,https://m.media-amazon.com/images/I/41bi9VBJflL._AC_UL320_.jpg,https://www.amazon.in/Raptor-Conditioner-Motor-Window-274/dp/B088JYCDDD/ref=sr_1_443?qid=1679134261&s=kitchen&sr=1-443,,,"₹2,400","₹2,950"
Samsung 1.5 Ton 3 Star Inverter Split AC (Copper AR18RV3HFTY White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Q3CimBXNL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTY/dp/B07P2H7NL1/ref=sr_1_444?qid=1679134261&s=kitchen&sr=1-444,2.7,4,"₹53,842","₹56,000"
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12RV3HEWK White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3HEWK/dp/B07P1CCQSP/ref=sr_1_445?qid=1679134261&s=kitchen&sr=1-445,4.5,2,"₹44,748","₹46,500"
"Carrier 2 Ton 3 Star Split AC - White(24K EMPERIA NEO+,Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/3132oyAba7L._AC_UL320_.jpg,https://www.amazon.in/Carrier-Ton-Star-Split-Condenser/dp/B07NP6MS7J/ref=sr_1_446?qid=1679134261&s=kitchen&sr=1-446,,,"₹50,990","₹59,990"
Haier 1.5 Ton 3 Star Inverter Split Air Conditioner (Copper HSU-18NRG3A(DCINV) White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51lWqSKJ5mL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Conditioner-HSU-18NRG3A-DCINV/dp/B07NDSQPNG/ref=sr_1_447?qid=1679134261&s=kitchen&sr=1-447,3.8,5,,
Onida 1.5 Ton 3 Star Window AC (Copper WA183TRC White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/91Dxa331VML._AC_UL320_.jpg,https://www.amazon.in/Onida-Window-Copper-WA183TRC-White/dp/B079VQZ8V2/ref=sr_1_451?qid=1679134261&s=kitchen&sr=1-451,3.0,5,"₹33,370","₹34,990"
Voltas 1 Ton 5 Star Inverter Split AC (Copper 125VH Crown AW White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61JYUFTlLcL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-125VH-Crown-AW/dp/B079PVMK2C/ref=sr_1_452?qid=1679134261&s=kitchen&sr=1-452,3.6,4,"₹57,897","₹69,990"
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12NV3PAWK Maldives Plain),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61B0SWJe6mL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR12NV3PAWK-Maldives/dp/B079FG5JVL/ref=sr_1_453?qid=1679134261&s=kitchen&sr=1-453,3.9,3,"₹42,428","₹43,730"
QAWACHH 3 in 1 Multi Function pet Design Mist ultrasonic Mini USB air humidifier with led Light with Mini Fan (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/316uSDwG+XL._AC_UL320_.jpg,https://www.amazon.in/Qawachh-Brand-Conditional-Colour-Delivery/dp/B0731DZWDM/ref=sr_1_454?qid=1679134261&s=kitchen&sr=1-454,,,₹699,"₹1,399"
"Hitachi ZUNOH 2100F 1.5 Ton 2 Star Split AC (Copper, Dust Filter, 2022 Model, RSOG218HFDOF, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51elXllBzUL._AC_UL320_.jpg,https://www.amazon.in/Hitachi-ZUNOH-Copper-Filter-RSOG218HFDOF/dp/B0BCXDHGQ1/ref=sr_1_455?qid=1679134261&s=kitchen&sr=1-455,,,,
Daikin 1 Ton 3 Star Split System Air Conditioner (GTL35TV16W1) White,appliances,Air Conditioners,https://m.media-amazon.com/images/I/21W4kZlIqOL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Split-System-Conditioner-GTL35TV16W1/dp/B09V83JQ3R/ref=sr_1_456?qid=1679134261&s=kitchen&sr=1-456,,,,
"CS/CU-KU12YKYF Panasonic 1.0 Ton 3 Star Split Air Conditioners 2022 Model,",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51kbGjsdNPL._AC_UL320_.jpg,https://www.amazon.in/CS-CU-KU12YKYF-Panasonic-Split-Conditioners/dp/B09TJHSY21/ref=sr_1_457?qid=1679134261&s=kitchen&sr=1-457,,,"₹33,990","₹50,900"
"Haier Frost Clean Inverter Split AC with 5 in 1 easy Convertible (1.6 Ton, 5 Star Rating, White), HSU19K-PYS5B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41vNv9+UkEL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Convertible-HSU19K-PYS5B-INV/dp/B09SP5399F/ref=sr_1_458?qid=1679134261&s=kitchen&sr=1-458,5.0,1,,
"Haier Frost Clean Inverter Split AC with 5 in 1 convertible (1 Ton, 3 Star Rating, White), HSU12C-TMB3B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41ehUqJCSNL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-convertible-HSU12C-TMB3B-INV/dp/B09SP45D2Q/ref=sr_1_459?qid=1679134261&s=kitchen&sr=1-459,4.5,2,"₹42,900","₹58,990"
"Samsung 1.5 Ton 3 Star Convertible 5in1 Inverter Split AC (AR18BY3YAWK, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21Ef9fBlUmL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Convertible-Inverter-Split-AR18BY3YAWK/dp/B09SDDNT5X/ref=sr_1_460?qid=1679134261&s=kitchen&sr=1-460,,,"₹39,990","₹57,990"
"Daikin 1 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKN35U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41jxCEdh9CL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKN35U/dp/B09R4RP4PD/ref=sr_1_461?qid=1679134261&s=kitchen&sr=1-461,1.0,1,,
"TOSHIBA 1 Ton 3 Star Inverter Split AC (Copper, RAS-13HKCV3G-INT +RAS-13HACV3G-INT, Gloss White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-System-RAS-13HKCV3G-INT-RAS-13HACV3G-INT/dp/B08YMZSJ4B/ref=sr_1_462?qid=1679134261&s=kitchen&sr=1-462,1.0,2,,
Raptor Air Conditioner Motor 100 watt 1050 RPM Window Unit RA 248,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51vXWEnifCL._AC_UL320_.jpg,https://www.amazon.in/Raptor-Conditioner-Motor-Window-248/dp/B088K7DMBT/ref=sr_1_460?qid=1679134262&s=kitchen&sr=1-460,2.8,2,"₹2,650","₹3,150"
O General ASGA22FTTC Split 3 Star 1.8 Ton Air Conditioner,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31ZiX6mHfSL._AC_UL320_.jpg,https://www.amazon.in/General-ASGA22FTTC-Split-Star-Conditioner/dp/B07FDKNCXS/ref=sr_1_461?qid=1679134262&s=kitchen&sr=1-461,3.5,5,,
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12NV3XEWK/NA White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/81SK5ZLb5wL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR12NV3XEWK-NA/dp/B078RQMVSF/ref=sr_1_462?qid=1679134262&s=kitchen&sr=1-462,1.0,1,"₹41,000","₹48,200"
"Whirlpool 1.2 Ton 3 Star Split AC (3D Cool HD, Snow White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51m0YapYNiL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Split-3D-Cool-HD/dp/B01AVZP3LO/ref=sr_1_463?qid=1679134262&s=kitchen&sr=1-463,3.0,5,"₹36,189","₹37,900"
Voltas 3Ph Scroll SAC C2-NVenture I-Cassette AC (4 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31lyjrJOXsL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Scroll-SAC-C2-NVenture-I-Cassette/dp/B00LWRR3LE/ref=sr_1_464?qid=1679134262&s=kitchen&sr=1-464,5.0,2,"₹1,28,800","₹1,49,000"
Voltas 24HY Hot and Cold Split AC (2 Ton 1 Star Rating White Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31VGwFnbJ-L._AC_UL320_.jpg,https://www.amazon.in/Voltas-24HY-Split-Rating-Copper/dp/B00LWREWGI/ref=sr_1_465?qid=1679134262&s=kitchen&sr=1-465,3.2,5,"₹56,890","₹79,990"
"Voltas 1 Ton 3 Star, Inverter Split AC",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21XDAQlo1jL._AC_UL320_.jpg,https://www.amazon.in/Ton-Star-Inverter-Split-AC/dp/B0BYNDLL5K/ref=sr_1_466?qid=1679134262&s=kitchen&sr=1-466,,,,
"Samsung WindFree Inverter Split AC AR18CY5AQWK, 5.00kW (1.5T) 5 Star",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31rSWv1pMsL._AC_UL320_.jpg,https://www.amazon.in/Samsung-WindFree-Inverter-AC-AR18CY5AQWK/dp/B0BYF5VZLB/ref=sr_1_467?qid=1679134262&s=kitchen&sr=1-467,,,"₹48,900","₹73,990"
Carrier 1.5 Ton 3 Star Split Inverter AC (18K EMPERIA LXi),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51TPj0oO2eL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-18K-EMPERIA-LXi/dp/B0BYDD5B87/ref=sr_1_468?qid=1679134262&s=kitchen&sr=1-468,,,,
"Voltas Adjustable Inverter AC, 1.5 Ton, 5 Star- 185V Vectra Elegant",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31w3DDqvFhL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-185V-Elegant/dp/B0BYDBDBCC/ref=sr_1_469?qid=1679134262&s=kitchen&sr=1-469,,,,
"VESTAR 1.5Ton 3 Star Split AC (Copper Coil with Hidden Display Eco/Power Saving Mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31hGIazroQL._AC_UL320_.jpg,https://www.amazon.in/VESTAR-1-5Ton-Copper-Hidden-Display/dp/B0BY53SCBK/ref=sr_1_470?qid=1679134262&s=kitchen&sr=1-470,,,"₹37,400","₹59,500"
"VESTAR 1.5Ton 3 Star Split AC (100% Copper Coil with Hidden Display Eco/Power Saving Mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Y7z55rMSL._AC_UL320_.jpg,https://www.amazon.in/VESTAR-1-5Ton-Copper-Hidden-Display/dp/B0BY4Y47HR/ref=sr_1_471?qid=1679134262&s=kitchen&sr=1-471,,,"₹36,800","₹59,500"
"VESTAR 1.0Ton 3 Star Split AC (100% Copper Coil with Hidden Display Eco/Power Saving Mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31YlEAyGUmL._AC_UL320_.jpg,https://www.amazon.in/VESTAR-1-0Ton-Copper-Hidden-Display/dp/B0BY4Y47HH/ref=sr_1_475?qid=1679134262&s=kitchen&sr=1-475,,,"₹32,200","₹44,999"
"Panasonic 1.0 Ton Inverter 3 Star Copper 2023 Model, (Copper, 7 in 1 Convertible with additional AI Mode, 2 Way Swing, CS/...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/11n3pXX7eWL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-CS-CU-KU12ZKY-1/dp/B0BXPWYXQ3/ref=sr_1_476?qid=1679134262&s=kitchen&sr=1-476,,,,
"VESTAR 1.Ton 3 Star Split AC (100% Copper Coil with Hidden Display Eco/Power Saving Mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31+0QnIX1NL._AC_UL320_.jpg,https://www.amazon.in/VESTAR-Copper-Hidden-Display-Saving/dp/B0BXLLDJC4/ref=sr_1_477?qid=1679134262&s=kitchen&sr=1-477,,,"₹30,990","₹46,520"
"VESTAR 1.0Ton 3 Star Split AC (100% Copper Coil with Hidden Display Eco/Power Saving Mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41qkJcM8S3L._AC_UL320_.jpg,https://www.amazon.in/VESTAR-1-0Ton-Copper-Hidden-Display/dp/B0BXLKD9KM/ref=sr_1_478?qid=1679134262&s=kitchen&sr=1-478,,,"₹30,990","₹44,999"
"VESTAR 1.5Ton 3 Star Window AC (Auto Restart Turbo Cooling Eco/Power saving mode, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51nBx6BkI9L._AC_UL320_.jpg,https://www.amazon.in/VESTAR-1-5Ton-Window-Restart-Cooling/dp/B0BXLHYNPB/ref=sr_1_479?qid=1679134262&s=kitchen&sr=1-479,,,"₹30,990","₹44,500"
Master Electronic provides Window AC 3-Star 1.5 ton FRWL50 Series.,appliances,Air Conditioners,https://m.media-amazon.com/images/I/41B0LWORArL._AC_UL320_.jpg,https://www.amazon.in/Master-Electronic-provides-Window-FRWL50/dp/B0BXL3KCXZ/ref=sr_1_480?qid=1679134262&s=kitchen&sr=1-480,Get,Only 1 left in stock.,"₹36,999","₹39,999"
"Master Electronic provides 1.5 Ton 3 Star Dust Filter Window AC (Copper, 2020 FRWL50TV162, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61yVE5P7FUL._AC_UL320_.jpg,https://www.amazon.in/Master-Electronic-provides-Filter-FRWL50TV162/dp/B0BXL11KBQ/ref=sr_1_481?qid=1679134262&s=kitchen&sr=1-481,Get,Only 1 left in stock.,"₹36,999","₹39,666"
Master Electronics Provides 1 Ton 3 Star Inverter Split AC (Pack of 1),appliances,Air Conditioners,https://m.media-amazon.com/images/I/11mMBc5fl2L._AC_UL320_.jpg,https://www.amazon.in/Master-Electronics-Provides-Inverter-Split/dp/B0BXKWY69H/ref=sr_1_482?qid=1679134262&s=kitchen&sr=1-482,Get,Only 1 left in stock.,"₹46,999","₹49,666"
AC outdoor stand for 1 ton and 1.5 ton,appliances,Air Conditioners,https://m.media-amazon.com/images/I/21p5Ump4tFL._AC_UL320_.jpg,https://www.amazon.in/AC-outdoor-stand-ton-1-5/dp/B0BXJV5LC1/ref=sr_1_483?qid=1679134262&s=kitchen&sr=1-483,,,"₹1,200","₹1,999"
"Panasonic 2 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, 7 In 1 Convertible with additional AI Mode,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41TCa5KJLaL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Convertible-Purification-CU-WU24ZKYXF/dp/B0BXJGBS5Q/ref=sr_1_484?qid=1679134262&s=kitchen&sr=1-484,,,,
"Panasonic 1.5 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, 7 In 1 Convertible with additional AI Mod...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41TCa5KJLaL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Convertible-Purification-CU-WU18ZKYXF/dp/B0BXHF2ZGJ/ref=sr_1_485?qid=1679134262&s=kitchen&sr=1-485,,,,
LG PS-Q19ENYE 1.5 Ton 4 Star Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31jhzhzY3eL._AC_UL320_.jpg,https://www.amazon.in/LG-PS-Q19ENYE-Star-Split-AC/dp/B0BX49997W/ref=sr_1_486?qid=1679134262&s=kitchen&sr=1-486,,,,
"Carrier 1.0 Ton 3 Star Window AC (Copper, Estrella Dx, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/711AuJiYo0L._AC_UL320_.jpg,https://www.amazon.in/Carrier-Star-Window-Copper-Estrella/dp/B0BX485SB1/ref=sr_1_484?qid=1679134263&s=kitchen&sr=1-484,,,,
"LG AI+ Convertible 6-in-1, 5 Star(1.5) Split AC with ThinQ (Wi-Fi)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31j8boCPB5L._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Split-ThinQ-Wi-Fi/dp/B0BWNRC1WQ/ref=sr_1_485?qid=1679134263&s=kitchen&sr=1-485,,,"₹47,990","₹63,990"
"LG AI Convertible 6-in-1, 5 Star (1.5) Split AC with Anti Virus Protection",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31lZ3PDGCgL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Split-Virus-Protection/dp/B0BWNCXSF6/ref=sr_1_486?qid=1679134263&s=kitchen&sr=1-486,,,"₹45,900","₹61,490"
"1.5 Ton 3 Star Window AC (Copper Condenser, Clean Air Filter, GLW18B3YWSMR)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61DT5539JQL._AC_UL320_.jpg,https://www.amazon.in/Window-Copper-Condenser-Filter-GLW18B3YWSMR/dp/B0BW8ZCSZ8/ref=sr_1_487?qid=1679134263&s=kitchen&sr=1-487,,,,
"Godrej 1.5 Ton 4 Star 5-In-1 Convertible, Inverter Split AC (100% Copper, 4-Way Swing, Anti-Corrosive blue fins, 2023 Mode...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41ZnadN9uNL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Convertible-Anti-Corrosive-1-5T-18PINV4R32-WWP/dp/B0BW8KW958/ref=sr_1_488?qid=1679134263&s=kitchen&sr=1-488,,,"₹35,490","₹49,990"
1.5 Ton 5 Star Split Inverter Air Conditioner (IA518PLU),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31QKKGip3eL._AC_UL320_.jpg,https://www.amazon.in/Star-Split-Inverter-Conditioner-IA518PLU/dp/B0BW5ZT32T/ref=sr_1_489?qid=1679134263&s=kitchen&sr=1-489,,,,
"1.5 Ton 5 Star Inverter Split AC with Dust Filter 4 in 1 Convertible (Copper Condenser, IB518DLU)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/411t25LFG6L._AC_UL320_.jpg,https://www.amazon.in/Inverter-Filter-Convertible-Condenser-IB518DLU/dp/B0BW5Y6Q4N/ref=sr_1_490?qid=1679134263&s=kitchen&sr=1-490,,,,
"Lloyd 2.0 Ton 3 Star Fixed Speed Split AC (2023 Model, GLS24C3XWADS, 100% Copper, Anti-Viral Filter + PM 2.5 Filter, Smart...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Ay6Qb56IL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-GLS24C3XWADS-Copper-Anti-Viral-Filter/dp/B0BVPCL47K/ref=sr_1_491?qid=1679134263&s=kitchen&sr=1-491,,,,
"1.5 Ton 5 Star Inverter Split AC, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/11au-UO4sBL._AC_UL320_.jpg,https://www.amazon.in/1-5-Star-Inverter-Split-White/dp/B0BVMJSMD1/ref=sr_1_492?qid=1679134263&s=kitchen&sr=1-492,Get,Only 2 left in stock.,"₹45,000","₹50,000"
"1.5 Ton 3 Star Window Ac Dust Filter, Auto Swing Speed, Turbo (copper, Estrella Dx, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41BHF-Bmh+L._AC_UL320_.jpg,https://www.amazon.in/Window-Filter-Swing-copper-Estrella/dp/B0BVBQ6BFR/ref=sr_1_493?qid=1679134263&s=kitchen&sr=1-493,,,,
"1.5 Ton 3 Star Window AC (Copper, 2020 FRWL50UV163B, Creamish white)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31gB71SW+1L._AC_UL320_.jpg,https://www.amazon.in/Window-Copper-FRWL50UV163B-Creamish-white/dp/B0BVBL8VZC/ref=sr_1_494?qid=1679134263&s=kitchen&sr=1-494,,,,
Voltas Window Air Conditioner 123 Vectra Platina(4011486),appliances,Air Conditioners,https://m.media-amazon.com/images/I/81eJzRI-zHL._AC_UL320_.jpg,https://www.amazon.in/Voltas-123-Vectra-Platina-4011486/dp/B0BV1V4ND2/ref=sr_1_495?qid=1679134263&s=kitchen&sr=1-495,,,"₹30,622","₹35,990"
"Godrej 2 Ton 3 Star Inverter Split AC (AC 2T SIC 24ITC3-WWA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31+ITVqHbDL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Inverter-Split-24ITC3-WWA-White/dp/B0BTYYSRFT/ref=sr_1_499?qid=1679134263&s=kitchen&sr=1-499,,,"₹43,990","₹60,990"
White Westinghouse 1.0 ton 3 Star Inverter Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31WY3DaT-aL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Star-Inverter-Split/dp/B0BTYXVN2B/ref=sr_1_500?qid=1679134263&s=kitchen&sr=1-500,,,,
"Godrej 1.5 Ton 3 Star Inverter Split AC (AC 1.5T SIC 18TTC3-WWA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31+PGS6eFSL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Inverter-Split-18TTC3-WWA-White/dp/B0BTYVYJ21/ref=sr_1_501_mod_primary_new?qid=1679134263&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-501,,,"₹32,400","₹65,500"
"Lloyd 1.5 Ton 3 Star Heavy & Duty Hot & Cold Inverter Split AC (5 in 1 Convertible, Wi-FI Ready, Anti-Viral + PM 2.5 Filte...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51AfCCpHb0L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-Model-GLS18H3FWRHD/dp/B0BTXLBSSN/ref=sr_1_502?qid=1679134263&s=kitchen&sr=1-502,,,,
"Lloyd 1.5 Ton 3 Star Fixed Speed Split Air Conditioner With PM 2.5 Air Filter & Smart 4-way Swing (Copper, 2023 model - GL...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51-tFv4+MjL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Fixed-Conditioner-Filter-Copper/dp/B0BTX8BGBQ/ref=sr_1_503?qid=1679134263&s=kitchen&sr=1-503,,,,
SPLIT AC - 1.5TR CLASS HITACHI YOSHI 5400FXL FROST WASH INVERTER - R32 - RAS.G518PCAISF,appliances,Air Conditioners,https://m.media-amazon.com/images/I/510xASFjJgL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RAS-G518PCAISF/dp/B0BTVRSY5L/ref=sr_1_504?qid=1679134263&s=kitchen&sr=1-504,,,,
WINDOW AC - 1.5TR HITACHI NEW KAZE PLUS 3-STAR - R32 RAW318HFDOF,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71BS6CZn1nS._AC_UL320_.jpg,https://www.amazon.in/WINDOW-AC-HITACHI-3-STAR-RAW318HFDOF/dp/B0BTPDVPNV/ref=sr_1_505?qid=1679134263&s=kitchen&sr=1-505,,,,
SUHANA snow falls Best 5 Star 1.5 Ton Air Conditioner AC (White and Gold) Model SU185SF0123R22,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31QQZehTYcL._AC_UL320_.jpg,https://www.amazon.in/SUHANA-snow-falls-Conditioner-SU185SF0123R22/dp/B0BTP8MLYS/ref=sr_1_506?qid=1679134263&s=kitchen&sr=1-506,Get,Only 1 left in stock.,"₹40,000","₹55,956"
"Godrej 1 Ton 3 Star Inverter Split AC (Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC 1T SIC 12T...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/519hWf6qX8L._AC_UL320_.jpg,https://www.amazon.in/Godrej-convertible-Nano-Coated-SIC-12TTC3-WWA/dp/B0BT9WXSC1/ref=sr_1_507_mod_primary_new?qid=1679134263&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-507,,,"₹29,900","₹41,990"
White Westinghouse 1.5 ton 3 Star fix Speed Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31yZerhXk3L._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Star-Speed-Split/dp/B0BT99Y64R/ref=sr_1_508?qid=1679134263&s=kitchen&sr=1-508,,,,
White Westinghouse 1.5 ton 3 Star fix Speed Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31S1D2ssp-L._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Star-Speed-Split/dp/B0BT999LXB/ref=sr_1_509?qid=1679134263&s=kitchen&sr=1-509,,,,
White Westinghouse 1.5 ton 3 Star fix Speed Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31iotCnhCOL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Star-Speed-Split/dp/B0BT991FSF/ref=sr_1_510?qid=1679134263&s=kitchen&sr=1-510,,,,
White Westinghouse 1.5 ton 4 Star Inverter Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/312kRWVI1DL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Star-Inverter-Split/dp/B0BT98Z62G/ref=sr_1_508?qid=1679134265&s=kitchen&sr=1-508,,,,
DotOne - 15H.1-3S01- BEE 3 Star Rating 1.5 TON Inverter HOT & COOL Split Air Conditioner,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51v5Yi0ctkL._AC_UL320_.jpg,https://www.amazon.in/DotOne-15H-1-3S01-Rating-Inverter-Conditioner/dp/B0BSQWXKH4/ref=sr_1_509?qid=1679134265&s=kitchen&sr=1-509,,,,
